bus_id,route,passengers,speed_kmph,traffic,weather,time_period,day_type,congestion_score,delay_minutes
B031,R05,54,18,Medium,Clear,Afternoon,Weekday,68.13,10.52
B028,R07,9,49,Low,Cloudy,Afternoon,Weekend,23.18,3.17
B044,R02,28,31,Low,Cloudy,Evening,Weekday,44.27,8.05
B006,R07,33,34,Medium,Clear,Afternoon,Weekday,55.05,9.96
B041,R06,33,21,High,Rain,Morning,Weekend,74.57,13.53
B016,R02,30,42,Medium,Clear,Afternoon,Weekday,58.71,5.63
B004,R08,44,28,Medium,Clear,Evening,Weekday,62.6,8.4
B035,R04,7,33,Low,Cloudy,Morning,Weekday,22.39,6.66
B048,R01,6,22,Low,Clear,Night,Weekend,33.83,2.6
B026,R08,29,20,Low,Clear,Morning,Weekend,42.18,7.97
B012,R06,23,34,Low,Rain,Evening,Weekday,24.45,8.78
B011,R07,44,39,Medium,Cloudy,Morning,Weekday,71.37,5.68
B037,R03,6,38,Low,Rain,Afternoon,Weekday,22.11,8.02
B025,R01,23,42,Low,Cloudy,Evening,Weekday,37.17,7.21
B018,R08,5,29,Medium,Cloudy,Night,Weekday,52.41,7.68
B019,R01,31,17,High,Cloudy,Afternoon,Weekday,79.55,7.95
B023,R02,58,28,High,Clear,Evening,Weekend,100.0,13.48
B038,R04,49,24,Medium,Clear,Evening,Weekday,68.77,13.43
B018,R01,59,31,Low,Clear,Night,Weekday,52.64,5.21
B026,R07,56,9,Medium,Rain,Night,Weekday,73.05,13.21
B006,R07,53,22,Low,Clear,Evening,Weekday,40.31,8.57
B004,R05,39,25,Medium,Clear,Night,Weekday,58.48,7.54
B044,R05,45,10,High,Cloudy,Night,Weekend,77.14,10.81
B029,R01,9,18,Medium,Clear,Afternoon,Weekday,43.61,6.64
B034,R02,42,20,High,Clear,Evening,Weekday,83.25,12.22
B017,R02,8,17,Medium,Clear,Morning,Weekday,43.26,12.03
B043,R03,21,19,Medium,Rain,Afternoon,Weekend,49.78,7.49
B043,R06,57,38,Low,Clear,Evening,Weekday,41.72,8.55
B016,R06,25,18,High,Clear,Evening,Weekday,69.88,15.41
B002,R08,57,26,Low,Clear,Afternoon,Weekday,56.84,7.08
B034,R06,52,8,High,Clear,Night,Weekend,83.22,11.92
B008,R04,35,34,Low,Clear,Morning,Weekday,35.78,5.84
B013,R02,52,32,Low,Rain,Morning,Weekday,47.17,9.01
B042,R03,26,16,High,Clear,Evening,Weekday,74.86,10.15
B008,R05,15,45,Low,Clear,Evening,Weekday,26.82,5.94
B030,R07,38,8,High,Rain,Morning,Weekday,72.02,18.03
B032,R06,53,32,Low,Cloudy,Evening,Weekday,49.2,9.32
B036,R05,19,16,High,Clear,Morning,Weekday,79.1,11.64
B047,R05,54,42,Medium,Clear,Night,Weekday,76.18,6.78
B030,R01,14,17,Medium,Rain,Morning,Weekend,43.41,10.06
B001,R04,42,34,Medium,Clear,Morning,Weekday,63.01,7.81
B043,R03,36,27,Low,Cloudy,Morning,Weekday,50.65,6.51
B039,R04,57,8,High,Clear,Evening,Weekday,88.48,14.8
B017,R01,52,23,Low,Clear,Night,Weekday,47.27,10.69
B020,R03,35,28,Medium,Cloudy,Afternoon,Weekday,50.03,9.06
B024,R03,41,31,Medium,Clear,Afternoon,Weekday,65.71,6.99
B050,R02,48,25,Medium,Clear,Morning,Weekday,65.39,8.87
B022,R04,32,23,Low,Rain,Evening,Weekend,31.54,8.49
B029,R04,35,29,Low,Clear,Afternoon,Weekend,40.97,8.31
B022,R02,10,20,Low,Clear,Afternoon,Weekend,29.89,5.97
B044,R08,18,10,High,Cloudy,Morning,Weekday,65.53,12.44
B009,R05,27,25,Low,Cloudy,Morning,Weekday,25.19,9.1
B037,R01,20,10,High,Clear,Evening,Weekday,70.7,13.46
B010,R04,29,43,Low,Cloudy,Afternoon,Weekday,37.96,1.26
B036,R02,43,34,Low,Clear,Morning,Weekend,42.83,4.74
B037,R07,6,17,Medium,Cloudy,Night,Weekday,48.79,9.22
B028,R08,42,30,Low,Rain,Night,Weekday,32.44,11.84
B028,R03,45,8,Medium,Rain,Night,Weekday,57.43,14.27
B042,R06,43,12,High,Cloudy,Morning,Weekend,82.61,11.6
B043,R07,38,25,Low,Clear,Evening,Weekend,31.21,8.11
B021,R02,55,25,High,Clear,Night,Weekday,83.71,9.18
B024,R06,44,28,Medium,Clear,Night,Weekday,59.36,8.78
B042,R05,47,43,Low,Clear,Night,Weekday,48.58,5.64
B040,R01,29,49,Low,Clear,Morning,Weekday,41.03,5.56
B002,R06,40,8,High,Rain,Morning,Weekday,83.62,16.38
B008,R08,20,36,Low,Rain,Morning,Weekday,39.37,8.97
B048,R05,22,8,High,Clear,Night,Weekend,78.0,5.39
B027,R06,17,18,Medium,Cloudy,Morning,Weekend,52.45,7.44
B022,R03,41,34,Low,Cloudy,Morning,Weekday,44.3,6.21
B037,R03,31,36,Medium,Clear,Evening,Weekday,52.57,8.74
B027,R08,38,33,High,Clear,Morning,Weekday,72.03,11.25
B029,R03,15,38,Medium,Clear,Afternoon,Weekday,43.93,6.8
B003,R03,5,40,Medium,Clear,Morning,Weekday,46.71,6.78
B044,R02,17,20,High,Cloudy,Morning,Weekday,66.93,10.81
B013,R03,34,24,Low,Rain,Afternoon,Weekend,40.06,4.21
B045,R07,9,16,High,Clear,Afternoon,Weekend,55.36,10.08
B010,R03,22,24,High,Cloudy,Morning,Weekend,73.63,10.12
B036,R07,18,24,Medium,Clear,Evening,Weekday,44.72,9.15
B009,R02,17,8,High,Rain,Night,Weekend,64.86,11.49
B027,R03,36,11,Medium,Rain,Afternoon,Weekday,66.33,9.43
B034,R08,11,40,Medium,Clear,Evening,Weekday,56.26,10.8
B001,R05,12,30,Medium,Rain,Morning,Weekday,40.63,9.71
B032,R08,54,15,Medium,Clear,Morning,Weekend,65.85,7.68
B025,R05,11,14,Medium,Clear,Afternoon,Weekday,44.88,7.65
B029,R04,56,36,Low,Cloudy,Afternoon,Weekday,51.69,6.21
B007,R05,53,27,Medium,Clear,Evening,Weekday,64.15,12.25
B049,R01,20,38,Low,Clear,Morning,Weekday,25.97,5.84
B003,R01,47,50,Low,Cloudy,Afternoon,Weekday,44.97,4.3
B020,R01,35,21,Low,Clear,Afternoon,Weekday,37.9,5.37
B020,R02,55,24,High,Clear,Night,Weekend,91.84,7.43
B030,R08,31,25,Medium,Clear,Afternoon,Weekend,52.09,4.85
B035,R05,37,27,Medium,Clear,Evening,Weekend,57.48,9.75
B035,R08,57,36,Low,Clear,Morning,Weekday,52.39,8.38
B049,R07,33,15,Medium,Clear,Afternoon,Weekday,56.2,10.17
B039,R01,12,20,Low,Rain,Night,Weekday,17.61,7.92
B027,R04,37,21,Low,Rain,Afternoon,Weekend,46.62,10.37
B026,R02,45,42,Medium,Clear,Afternoon,Weekday,62.08,5.65
B014,R04,23,27,Medium,Clear,Morning,Weekday,51.17,8.2
B017,R05,25,35,Low,Cloudy,Night,Weekday,45.14,4.84
B018,R03,45,21,Medium,Rain,Evening,Weekday,73.06,13.05
B045,R04,25,8,High,Clear,Evening,Weekday,77.25,11.52
B029,R03,29,34,Low,Rain,Morning,Weekday,29.07,7.75
B020,R02,46,40,Low,Clear,Evening,Weekday,49.88,3.91
B027,R04,60,32,Medium,Rain,Evening,Weekday,61.14,15.29
B018,R04,27,36,Low,Clear,Afternoon,Weekday,34.18,5.02
B004,R06,15,14,High,Rain,Evening,Weekday,65.18,13.84
B001,R02,37,29,Medium,Clear,Night,Weekday,54.99,6.57
B050,R02,24,27,Medium,Rain,Afternoon,Weekend,53.16,9.04
B001,R01,29,17,Medium,Clear,Evening,Weekday,57.57,10.16
B026,R05,30,40,Medium,Clear,Night,Weekday,58.93,9.2
B045,R04,44,43,Low,Rain,Afternoon,Weekday,41.59,6.89
B020,R08,56,9,High,Cloudy,Night,Weekday,86.95,11.45
B023,R04,16,12,Medium,Cloudy,Morning,Weekend,52.27,9.93
B010,R07,36,48,Low,Clear,Morning,Weekend,42.39,5.89
B011,R02,37,27,Medium,Cloudy,Evening,Weekend,59.19,7.11
B041,R08,14,29,Low,Rain,Night,Weekday,22.67,8.34
B041,R02,8,23,Low,Clear,Afternoon,Weekday,15.55,7.1
B005,R05,19,27,Medium,Cloudy,Night,Weekend,52.8,8.37
B001,R02,55,30,Medium,Rain,Night,Weekday,72.36,9.05
B017,R03,10,42,Medium,Cloudy,Morning,Weekend,43.99,6.09
B022,R03,31,34,Low,Rain,Morning,Weekend,37.37,6.69
B034,R06,9,31,Medium,Rain,Evening,Weekday,51.1,12.27
B045,R03,9,41,Low,Cloudy,Night,Weekday,34.55,4.11
B041,R03,22,32,Medium,Cloudy,Night,Weekday,49.02,8.72
B029,R05,32,24,Medium,Rain,Afternoon,Weekday,55.56,11.26
B004,R04,39,8,Medium,Rain,Afternoon,Weekday,61.77,10.66
B005,R03,26,19,High,Rain,Morning,Weekday,66.93,14.04
B011,R08,38,15,High,Clear,Night,Weekday,68.28,9.6
B021,R06,8,19,High,Clear,Evening,Weekday,57.33,9.59
B035,R02,22,9,High,Cloudy,Morning,Weekday,69.62,11.29
B012,R03,45,19,High,Cloudy,Night,Weekend,78.88,9.97
B026,R06,55,10,High,Clear,Morning,Weekend,83.42,10.85
B019,R05,30,17,High,Clear,Evening,Weekday,75.26,12.42
B045,R07,46,14,Medium,Clear,Night,Weekend,62.93,6.3
B007,R07,26,20,Low,Cloudy,Evening,Weekday,29.22,5.39
B047,R07,51,29,Low,Rain,Night,Weekday,37.43,11.7
B007,R02,37,16,High,Rain,Night,Weekend,80.54,11.49
B026,R06,47,15,Medium,Clear,Evening,Weekday,68.77,10.98
B040,R03,18,10,High,Clear,Afternoon,Weekday,65.91,9.77
B005,R04,35,48,Low,Clear,Evening,Weekday,35.58,7.12
B021,R02,14,18,Medium,Clear,Evening,Weekend,51.06,8.96
B014,R02,55,15,Medium,Cloudy,Morning,Weekday,72.74,12.44
B004,R07,28,10,High,Clear,Evening,Weekend,71.71,12.14
B023,R04,25,27,Low,Clear,Evening,Weekday,31.98,7.61
B042,R07,52,12,High,Clear,Morning,Weekday,93.38,14.54
B020,R02,12,25,High,Clear,Afternoon,Weekday,70.39,8.32
B015,R03,36,34,Low,Clear,Evening,Weekday,32.3,7.44
B050,R07,35,15,Medium,Clear,Morning,Weekday,48.92,9.92
B045,R07,38,45,Low,Clear,Afternoon,Weekday,37.61,6.77
B029,R08,27,37,Low,Clear,Afternoon,Weekday,28.67,5.42
B008,R07,29,36,Medium,Clear,Evening,Weekday,56.84,8.98
B041,R02,11,31,Low,Cloudy,Afternoon,Weekday,29.07,1.49
B048,R03,23,35,Low,Rain,Evening,Weekend,32.78,8.96
B019,R04,11,9,High,Clear,Afternoon,Weekend,61.47,10.17
B048,R01,51,15,Medium,Cloudy,Afternoon,Weekend,59.15,9.81
B039,R04,12,8,Medium,Rain,Afternoon,Weekend,49.31,9.64
B046,R03,18,37,Low,Clear,Evening,Weekday,33.14,7.54
B028,R05,5,8,High,Clear,Afternoon,Weekday,68.04,10.64
B046,R07,17,24,High,Clear,Night,Weekend,67.05,5.12
B027,R04,7,17,Medium,Clear,Morning,Weekend,43.04,9.7
B004,R05,57,29,High,Cloudy,Morning,Weekday,92.56,11.62
B015,R05,32,12,High,Clear,Night,Weekday,76.06,11.07
B035,R03,42,21,Medium,Rain,Afternoon,Weekday,58.14,10.17
B037,R03,55,32,Medium,Clear,Night,Weekday,63.3,9.29
B001,R08,19,23,Low,Rain,Evening,Weekday,33.09,10.76
B003,R07,40,41,Low,Rain,Morning,Weekend,38.54,5.62
B047,R01,57,33,Low,Rain,Afternoon,Weekday,45.78,7.91
B024,R06,7,21,Low,Rain,Morning,Weekday,25.75,11.53
B027,R02,8,30,Low,Clear,Night,Weekday,20.44,5.92
B040,R04,9,30,High,Cloudy,Night,Weekend,61.61,6.87
B036,R03,54,23,Low,Clear,Morning,Weekday,47.2,8.14
B034,R04,30,9,High,Rain,Morning,Weekday,72.67,13.55
B029,R06,29,40,Medium,Clear,Morning,Weekday,61.57,6.81
B024,R06,14,38,Low,Clear,Morning,Weekday,29.67,6.12
B024,R07,12,8,Medium,Rain,Night,Weekday,46.63,13.4
B042,R05,16,41,Low,Clear,Afternoon,Weekend,35.02,2.69
B004,R07,58,34,High,Clear,Morning,Weekday,89.4,11.55
B003,R02,7,30,High,Clear,Afternoon,Weekday,68.91,7.19
B034,R01,31,20,Low,Cloudy,Morning,Weekday,30.53,7.8
B049,R04,54,20,High,Cloudy,Evening,Weekday,83.84,13.47
B023,R02,27,28,Medium,Cloudy,Afternoon,Weekday,48.71,10.29
B023,R08,44,19,Low,Rain,Evening,Weekday,44.52,13.3
B045,R01,37,25,Medium,Clear,Night,Weekday,50.78,9.84
B005,R04,18,16,Medium,Clear,Evening,Weekend,50.59,8.36
B031,R02,58,49,Low,Cloudy,Night,Weekday,46.53,3.83
B041,R03,27,17,High,Cloudy,Morning,Weekend,74.15,10.62
B006,R04,35,30,Low,Clear,Night,Weekday,37.4,4.89
B037,R02,17,42,Medium,Clear,Morning,Weekend,51.28,5.76
B010,R06,16,44,Low,Clear,Morning,Weekday,39.18,5.83
B040,R01,39,31,High,Clear,Morning,Weekday,89.6,11.94
B007,R02,22,30,High,Clear,Night,Weekend,75.08,9.69
B039,R03,25,49,Low,Clear,Morning,Weekday,30.78,6.15
B038,R07,49,50,Low,Clear,Evening,Weekday,45.44,6.98
B021,R04,51,22,Low,Clear,Evening,Weekday,43.51,7.86
B020,R08,46,9,High,Cloudy,Morning,Weekday,79.32,14.84
B003,R04,5,19,Low,Rain,Morning,Weekday,12.74,10.65
B022,R04,42,22,High,Clear,Afternoon,Weekday,79.86,9.68
B047,R03,45,12,High,Clear,Night,Weekday,83.88,12.51
B004,R01,46,8,Medium,Rain,Afternoon,Weekday,66.06,12.47
B028,R04,51,47,Low,Clear,Evening,Weekend,46.06,7.78
B012,R01,13,16,Medium,Rain,Night,Weekend,43.03,8.98
B038,R02,27,18,Medium,Clear,Evening,Weekday,51.01,9.94
B036,R06,18,14,Medium,Rain,Night,Weekday,53.62,8.32
B047,R08,15,31,Medium,Clear,Night,Weekday,38.95,6.03
B041,R06,11,26,Medium,Clear,Night,Weekday,42.95,9.46
B005,R01,35,29,Medium,Rain,Evening,Weekday,57.62,16.18
B013,R01,28,19,High,Rain,Morning,Weekday,71.95,14.67
B023,R06,30,43,Low,Clear,Evening,Weekend,27.41,4.82
B050,R04,34,31,Medium,Rain,Night,Weekday,61.67,9.57
B030,R05,38,29,High,Clear,Evening,Weekday,84.82,11.53
B037,R05,50,38,Low,Cloudy,Evening,Weekday,40.06,7.26
B025,R03,42,17,Medium,Clear,Afternoon,Weekday,44.96,10.11
B048,R08,9,23,High,Clear,Night,Weekday,74.5,6.86
B027,R07,9,24,Medium,Cloudy,Evening,Weekday,42.42,9.09
B014,R06,23,39,Low,Clear,Night,Weekday,26.64,7.35
B048,R06,55,31,Low,Clear,Evening,Weekday,46.94,10.09
B047,R03,42,37,Low,Clear,Afternoon,Weekday,42.6,8.59
B036,R08,32,35,Low,Clear,Evening,Weekend,32.86,6.08
B039,R05,30,14,High,Cloudy,Morning,Weekday,75.65,11.02
B016,R02,46,37,Medium,Clear,Night,Weekday,62.4,7.96
B022,R04,27,37,Low,Rain,Afternoon,Weekend,30.06,5.28
B021,R04,50,14,High,Clear,Evening,Weekday,76.83,12.51
B021,R02,53,12,Medium,Clear,Afternoon,Weekend,73.16,8.45
B008,R02,34,20,Low,Clear,Evening,Weekday,39.82,10.4
B049,R08,7,18,Medium,Cloudy,Night,Weekday,39.66,8.85
B016,R05,32,50,Low,Clear,Evening,Weekend,38.03,5.85
B031,R03,37,29,High,Clear,Afternoon,Weekday,74.15,9.72
B042,R02,46,18,Medium,Clear,Morning,Weekend,62.81,12.15
B010,R03,7,8,High,Rain,Afternoon,Weekend,66.47,12.2
B032,R08,9,33,Low,Clear,Morning,Weekday,26.82,4.65
B034,R07,23,20,High,Rain,Morning,Weekday,69.47,13.98
B009,R01,46,24,Low,Clear,Night,Weekday,47.08,5.31
B017,R04,52,25,High,Clear,Afternoon,Weekday,86.05,9.7
B011,R05,5,15,High,Clear,Evening,Weekday,59.86,13.48
B032,R04,42,15,Medium,Clear,Morning,Weekday,69.38,11.05
B010,R05,13,8,High,Clear,Afternoon,Weekday,60.88,10.45
B022,R08,9,14,High,Rain,Night,Weekend,66.5,11.54
B017,R01,50,27,High,Clear,Evening,Weekend,92.08,11.13
B004,R04,46,46,Low,Clear,Evening,Weekday,34.49,3.8
B048,R01,38,16,Medium,Clear,Evening,Weekday,67.18,11.95
B047,R08,41,29,High,Clear,Afternoon,Weekday,88.95,10.73
B025,R05,37,9,High,Clear,Afternoon,Weekend,76.16,10.44
B021,R02,29,18,Medium,Rain,Evening,Weekday,55.95,11.79
B037,R07,46,9,High,Clear,Night,Weekend,79.32,13.19
B038,R04,33,39,Low,Cloudy,Evening,Weekend,32.37,5.29
B049,R01,29,28,High,Clear,Evening,Weekend,68.84,9.13
B001,R06,58,42,Low,Clear,Night,Weekday,57.47,5.92
B025,R04,13,31,Low,Clear,Night,Weekday,25.34,5.91
B036,R04,7,39,Medium,Clear,Night,Weekend,36.57,5.51
B017,R04,19,37,Medium,Clear,Evening,Weekday,54.69,9.26
B041,R03,8,23,Medium,Clear,Night,Weekday,47.37,8.87
B024,R01,49,40,Medium,Clear,Afternoon,Weekday,66.38,7.8
B002,R01,42,20,Low,Rain,Night,Weekday,37.71,11.4
B040,R04,24,42,Low,Clear,Evening,Weekend,29.98,6.16
B015,R08,53,23,High,Cloudy,Morning,Weekday,96.86,12.06
B032,R08,27,36,Medium,Clear,Morning,Weekend,55.43,6.64
B039,R02,41,8,Medium,Rain,Afternoon,Weekday,57.86,14.19
B006,R04,51,41,Medium,Clear,Morning,Weekday,69.22,9.85
B001,R03,12,8,High,Clear,Morning,Weekend,70.22,10.26
B047,R05,41,34,Medium,Rain,Morning,Weekend,69.57,9.87
B023,R03,60,37,Low,Clear,Afternoon,Weekend,50.33,3.71
B039,R08,49,27,High,Cloudy,Morning,Weekend,88.16,13.25
B017,R02,37,28,High,Cloudy,Evening,Weekday,81.16,12.37
B034,R08,37,14,Medium,Clear,Morning,Weekday,54.93,12.67
B041,R08,11,12,High,Rain,Night,Weekday,58.67,15.54
B029,R08,26,9,Medium,Rain,Morning,Weekday,56.11,15.74
B009,R04,9,13,Medium,Rain,Morning,Weekday,47.96,11.32
B013,R08,50,18,Low,Rain,Evening,Weekday,32.84,16.22
B006,R01,19,30,Medium,Clear,Afternoon,Weekday,52.15,8.12
B006,R07,25,41,Low,Clear,Afternoon,Weekday,32.1,2.79
B020,R06,29,44,Low,Cloudy,Morning,Weekday,36.68,6.33
B003,R04,21,46,Low,Clear,Evening,Weekday,28.09,6.14
B017,R02,60,46,Low,Clear,Morning,Weekday,57.27,7.68
B049,R01,54,27,Medium,Clear,Afternoon,Weekday,72.15,9.06
B012,R03,11,30,Medium,Rain,Afternoon,Weekday,38.55,10.09
B048,R08,58,26,Low,Clear,Night,Weekend,44.1,5.0
B047,R05,54,8,High,Rain,Night,Weekday,87.3,14.91
B045,R05,23,35,Low,Clear,Evening,Weekend,28.41,5.3
B001,R07,56,31,Medium,Clear,Evening,Weekday,73.41,10.67
B017,R04,11,29,Low,Rain,Afternoon,Weekday,20.44,7.18
B003,R03,44,31,Low,Rain,Afternoon,Weekday,47.36,7.98
B026,R07,49,47,Low,Clear,Afternoon,Weekend,32.36,5.15
B015,R06,54,36,Medium,Clear,Morning,Weekday,64.98,10.15
B036,R06,28,20,High,Clear,Night,Weekday,80.94,10.57
B032,R07,15,25,Low,Rain,Night,Weekend,27.21,6.25
B032,R02,45,13,Medium,Clear,Afternoon,Weekend,62.64,9.24
B004,R05,59,21,Low,Clear,Afternoon,Weekday,53.39,7.44
B018,R03,5,27,High,Cloudy,Night,Weekend,65.14,6.83
B049,R04,58,25,High,Clear,Evening,Weekend,88.44,13.24
B019,R08,36,42,Low,Clear,Afternoon,Weekday,44.59,6.12
B043,R01,44,31,Medium,Rain,Afternoon,Weekday,62.65,5.88
B035,R04,57,8,High,Rain,Evening,Weekend,91.21,12.34
B040,R04,48,20,Medium,Rain,Afternoon,Weekday,68.73,13.78
B014,R03,6,38,Medium,Clear,Night,Weekday,30.85,3.93
B033,R05,19,8,Medium,Rain,Night,Weekday,45.9,9.25
B014,R03,25,31,Medium,Cloudy,Evening,Weekday,49.55,8.91
B034,R01,28,15,High,Clear,Night,Weekday,77.29,10.72
B004,R07,54,25,High,Cloudy,Evening,Weekend,95.72,10.83
B024,R03,21,31,High,Clear,Evening,Weekend,61.17,5.18
B029,R02,51,39,Medium,Cloudy,Night,Weekday,63.42,7.75
B019,R04,56,40,Medium,Cloudy,Evening,Weekday,73.47,12.34
B006,R05,56,40,Medium,Cloudy,Night,Weekday,59.3,5.58
B033,R08,13,23,High,Clear,Evening,Weekday,68.42,13.55
B049,R06,39,25,Medium,Cloudy,Evening,Weekday,61.78,9.74
B040,R01,24,12,Medium,Clear,Evening,Weekday,54.69,13.28
B019,R06,23,29,Low,Rain,Night,Weekday,25.88,8.84
B001,R04,22,35,Medium,Cloudy,Afternoon,Weekday,50.8,5.86
B005,R03,24,21,High,Clear,Morning,Weekday,65.99,12.13
B027,R06,34,23,Medium,Clear,Afternoon,Weekday,62.54,10.09
B016,R02,44,44,Low,Cloudy,Evening,Weekend,36.68,3.85
B006,R03,5,29,Low,Clear,Night,Weekend,22.69,3.85
B040,R04,28,35,Medium,Cloudy,Evening,Weekday,64.45,10.47
B013,R06,28,18,High,Clear,Afternoon,Weekend,79.64,8.57
B048,R08,51,20,High,Cloudy,Morning,Weekday,76.66,10.37
B035,R07,23,29,High,Clear,Afternoon,Weekday,69.98,12.07
B019,R01,34,22,Medium,Clear,Night,Weekday,57.33,5.49
B012,R06,30,28,Medium,Rain,Night,Weekday,54.05,9.59
B016,R08,46,36,Medium,Cloudy,Afternoon,Weekend,64.94,6.45
B043,R07,48,31,Medium,Clear,Afternoon,Weekend,67.08,10.18
B010,R07,42,11,Medium,Rain,Morning,Weekday,70.17,10.06
B025,R06,33,31,Medium,Clear,Evening,Weekday,54.16,9.42
B020,R05,17,40,Medium,Cloudy,Night,Weekday,52.22,5.12
B031,R06,8,38,Low,Clear,Night,Weekend,23.09,2.11
B004,R04,49,30,Low,Clear,Morning,Weekday,52.34,10.21
B044,R07,21,8,High,Clear,Night,Weekday,72.46,9.14
B023,R01,37,21,High,Clear,Night,Weekend,78.7,7.31
B002,R04,9,27,Medium,Rain,Afternoon,Weekday,43.19,7.54
B022,R02,32,34,Low,Rain,Afternoon,Weekend,31.65,7.11
B037,R03,28,18,High,Clear,Morning,Weekday,78.33,11.54
B008,R06,21,42,Medium,Clear,Night,Weekday,46.4,5.68
B007,R05,54,17,Medium,Rain,Morning,Weekend,57.67,11.6
B014,R01,43,35,Medium,Clear,Evening,Weekday,56.7,11.65
B003,R05,52,38,Medium,Clear,Evening,Weekday,66.76,6.69
B050,R05,44,27,Medium,Clear,Morning,Weekend,55.89,10.52
B016,R05,48,22,High,Clear,Night,Weekday,79.97,8.46
B019,R06,50,25,Low,Clear,Evening,Weekday,35.55,10.41
B018,R01,55,47,Low,Cloudy,Night,Weekday,43.36,6.46
B016,R01,15,41,Low,Clear,Afternoon,Weekday,36.06,5.07
B008,R07,16,40,Low,Rain,Morning,Weekday,24.83,8.1
B033,R05,17,35,Low,Clear,Evening,Weekday,27.96,6.04
B049,R07,12,37,Low,Cloudy,Night,Weekday,37.21,4.6
B012,R07,5,20,Low,Clear,Afternoon,Weekday,24.16,7.09
B011,R03,13,37,Low,Cloudy,Morning,Weekday,27.96,5.38
B005,R06,32,28,Low,Clear,Evening,Weekday,31.23,7.07
B027,R06,6,32,Low,Clear,Afternoon,Weekday,24.13,4.42
B012,R04,18,20,Medium,Rain,Morning,Weekday,57.66,11.33
B017,R08,17,33,Medium,Clear,Evening,Weekday,42.46,8.4
B006,R07,52,38,Low,Cloudy,Night,Weekday,45.07,8.32
B033,R06,6,35,Medium,Rain,Afternoon,Weekday,37.13,7.38
B005,R05,8,29,High,Clear,Afternoon,Weekday,72.08,10.29
B028,R08,16,26,High,Clear,Night,Weekday,62.1,10.35
B014,R02,52,20,Low,Clear,Afternoon,Weekend,42.48,4.12
B005,R05,14,26,High,Rain,Afternoon,Weekday,61.2,10.31
B033,R01,7,40,Medium,Clear,Morning,Weekend,36.59,6.1
B050,R06,8,27,Low,Cloudy,Night,Weekday,24.46,4.87
B048,R08,10,29,Low,Cloudy,Afternoon,Weekend,23.25,3.08
B041,R06,27,26,Low,Clear,Night,Weekday,35.25,7.32
B019,R04,9,14,Medium,Cloudy,Morning,Weekday,47.61,9.64
B022,R07,54,24,Medium,Clear,Morning,Weekend,58.59,9.45
B005,R02,7,31,Medium,Clear,Night,Weekday,45.01,8.34
B002,R06,14,30,Low,Cloudy,Night,Weekday,22.44,3.87
B030,R04,47,42,Low,Clear,Evening,Weekday,44.22,6.45
B047,R04,23,39,Low,Clear,Morning,Weekday,33.17,5.52
B039,R02,18,16,Medium,Cloudy,Afternoon,Weekend,47.71,4.95
B004,R05,25,16,High,Cloudy,Morning,Weekday,79.08,11.59
B033,R05,47,15,High,Clear,Morning,Weekday,76.34,13.52
B013,R05,32,19,High,Cloudy,Evening,Weekday,70.37,10.26
B020,R03,25,28,Medium,Clear,Night,Weekday,53.72,5.79
B007,R07,40,18,Medium,Rain,Morning,Weekday,70.56,12.82
B015,R08,28,32,Medium,Cloudy,Evening,Weekday,49.29,9.67
B023,R07,58,37,Medium,Clear,Night,Weekday,68.67,7.59
B014,R05,42,41,Medium,Clear,Morning,Weekday,66.95,7.91
B023,R02,21,13,High,Cloudy,Evening,Weekday,75.08,14.22
B019,R03,26,17,Medium,Rain,Morning,Weekday,56.08,11.41
B029,R07,23,49,Low,Clear,Afternoon,Weekend,27.9,5.07
B020,R05,49,15,High,Clear,Night,Weekday,84.37,10.31
B029,R03,58,8,High,Clear,Night,Weekday,89.15,12.86
B024,R08,14,30,Medium,Clear,Morning,Weekday,52.22,7.38
B018,R02,15,23,Medium,Cloudy,Evening,Weekend,46.84,7.72
B010,R05,42,44,Low,Clear,Evening,Weekday,47.78,6.01
B041,R08,6,12,Medium,Cloudy,Afternoon,Weekday,42.73,8.97
B008,R01,37,22,Low,Rain,Afternoon,Weekend,39.2,10.46
B026,R08,47,33,Low,Rain,Evening,Weekday,42.86,10.69
B029,R06,35,37,Medium,Clear,Night,Weekday,56.61,5.47
B010,R02,52,48,Low,Cloudy,Afternoon,Weekday,45.64,5.98
B017,R08,39,8,Medium,Rain,Morning,Weekday,59.67,15.73
B002,R08,41,8,High,Clear,Morning,Weekday,72.39,14.21
B006,R04,51,40,Low,Clear,Night,Weekday,44.1,3.57
B005,R04,51,30,Medium,Rain,Night,Weekday,73.94,9.82
B028,R08,40,38,Medium,Clear,Afternoon,Weekday,50.93,5.94
B041,R08,27,29,Low,Rain,Morning,Weekend,32.28,8.65
B005,R02,40,15,Medium,Clear,Night,Weekday,57.19,9.86
B018,R04,44,18,Medium,Clear,Morning,Weekday,63.63,12.09
B026,R07,43,26,Medium,Clear,Afternoon,Weekend,64.05,7.84
B020,R02,30,8,High,Clear,Night,Weekday,75.73,13.23
B041,R01,29,39,Medium,Clear,Evening,Weekend,44.44,10.41
B049,R02,21,32,High,Clear,Morning,Weekday,60.36,12.33
B027,R05,19,25,Medium,Clear,Night,Weekend,36.18,5.35
B049,R05,41,45,Low,Clear,Afternoon,Weekend,39.82,4.89
B012,R03,49,26,Medium,Clear,Evening,Weekday,56.28,11.3
B007,R04,8,14,Low,Rain,Night,Weekday,12.26,11.34
